Iteration,w1,w2,x1,x2,b,Error,GradientError_w1,GradientError_w2,GradientError_b,LearningRate
1668,0.297533223225756,-0.40740033032273054,0.1,0.3,-0.19466776774243372,0.07958806510119358,0.009772924044122198,0.02931877213236659,0.09772924044122197,0.01
1669,0.29743557342650134,-0.4076932797204945,0.1,0.3,-0.19564426573498025,0.0794830467507841,0.009764979925465366,0.029294939776396096,0.09764979925465365,0.01
1670,0.2973380030271596,-0.40798599091851967,0.1,0.3,-0.19661996972839751,0.0793781990760881,0.009757039934172653,0.029271119802517957,0.09757039934172652,0.01
1671,0.2972405119862656,-0.4082784640412017,0.1,0.3,-0.19759488013733773,0.07927352184962093,0.009749104089402001,0.029247312268205997,0.09749104089402,0.01
1672,0.2971431002621636,-0.4085706992135077,0.1,0.3,-0.1985689973783577,0.07916901484370444,0.009741172410199762,0.029223517230599287,0.09741172410199762,0.01
1673,0.2970457678130086,-0.40886269656097274,0.1,0.3,-0.1995423218699078,0.07906467783047028,0.009733244915500967,0.029199734746502896,0.09733244915500966,0.01
1674,0.2969485145967673,-0.40915445620969665,0.1,0.3,-0.20051485403232078,0.07896051058186349,0.009725321624129587,0.029175964872388757,0.09725321624129586,0.01
1675,0.2968513405712193,-0.4094459782863406,0.1,0.3,-0.20148659428780066,0.07885651286964648,0.009717402554798882,0.029152207664396645,0.09717402554798882,0.01
1676,0.2967542456939582,-0.40973726291812396,0.1,0.3,-0.20245754306041183,0.07875268446540207,0.009709487726111634,0.0291284631783349,0.09709487726111633,0.01
1677,0.2966572299223926,-0.41002831023282077,0.1,0.3,-0.20342770077606787,0.07864902514053725,0.009701577156560448,0.029104731469681344,0.09701577156560448,0.01
1678,0.2965602932137473,-0.4103191203587566,0.1,0.3,-0.20439706786252068,0.07854553466628691,0.009693670864528065,0.029081012593584192,0.09693670864528064,0.01
1679,0.2964634355250644,-0.41060969342480524,0.1,0.3,-0.20536564474934943,0.07844221281371692,0.009685768868287616,0.029057306604862845,0.09685768868287616,0.01
1680,0.29636665681320434,-0.41090002956038535,0.1,0.3,-0.20633343186794972,0.07833905935372804,0.009677871186002947,0.02903361355800884,0.09677871186002947,0.01
1681,0.29626995703484704,-0.4111901288954572,0.1,0.3,-0.20730042965152262,0.07823607405705901,0.009669977835728883,0.029009933507186645,0.09669977835728882,0.01
1682,0.29617333614649294,-0.41147999156051956,0.1,0.3,-0.20826663853506377,0.07813325669429043,0.009662088835411536,0.028986266506234603,0.09662088835411535,0.01
1683,0.296076794104464,-0.41176961768660625,0.1,0.3,-0.20923205895535263,0.07803060703584774,0.00965420420288859,0.028962612608665766,0.09654204202888589,0.01
1684,0.2959803308649051,-0.41205900740528295,0.1,0.3,-0.2101966913509416,0.07792812485200505,0.009646323955889602,0.028938971867668806,0.09646323955889602,0.01
1685,0.29588394638378474,-0.41234816084864406,0.1,0.3,-0.21116053616214522,0.07782580991288823,0.009638448112036293,0.028915344336108876,0.09638448112036292,0.01
1686,0.29578764061689633,-0.41263707814930933,0.1,0.3,-0.2121235938310295,0.07772366198847842,0.009630576688842818,0.028891730066528454,0.09630576688842818,0.01
1687,0.29569141351985917,-0.4129257594404208,0.1,0.3,-0.2130858648014011,0.07762168084861554,0.009622709703716118,0.02886812911114835,0.09622709703716117,0.01
1688,0.2955952650481196,-0.4132142048556395,0.1,0.3,-0.21404734951879673,0.07751986626300132,0.009614847173956146,0.028844541521868435,0.09614847173956145,0.01
1689,0.29549919515695205,-0.41350241452914216,0.1,0.3,-0.21500804843047236,0.07741821800120295,0.009606989116756224,0.028820967350268668,0.09606989116756223,0.01
1690,0.29540320380146,-0.4137903885956183,0.1,0.3,-0.2159679619853927,0.07731673583265623,0.009599135549203296,0.028797406647609887,0.09599135549203296,0.01
1691,0.2953072909365772,-0.41407812719026665,0.1,0.3,-0.21692709063422053,0.07721541952666881,0.009591286488278249,0.028773859464834746,0.09591286488278249,0.01
1692,0.29521145651706865,-0.4143656304487923,0.1,0.3,-0.21788543482930614,0.07711426885242373,0.009583441950856204,0.028750325852568613,0.09583441950856204,0.01
1693,0.2951157004975316,-0.4146528985074035,0.1,0.3,-0.21884299502467683,0.0770132835789823,0.009575601953706804,0.028726805861120412,0.09575601953706804,0.01
1694,0.29502002283239664,-0.41493993150280833,0.1,0.3,-0.2197997716760263,0.0769124634752878,0.009567766513494537,0.02870329954048361,0.09567766513494537,0.01
1695,0.29492442347592884,-0.4152267295722117,0.1,0.3,-0.2207557652407042,0.07681180831016828,0.009559935646779006,0.028679806940337015,0.09559935646779005,0.01
1696,0.2948289023822287,-0.4155132928533121,0.1,0.3,-0.22171097617770572,0.07671131785234009,0.00955210937001525,0.028656328110045752,0.0955210937001525,0.01
1697,0.29473345950523316,-0.4157996214842987,0.1,0.3,-0.22266540494766113,0.07661099187041087,0.009544287699554038,0.028632863098662108,0.09544287699554037,0.01
1698,0.2946380947987167,-0.416085715603848,0.1,0.3,-0.22361905201282534,0.07651083013288293,0.00953647065164216,0.028609411954926476,0.0953647065164216,0.01
1699,0.2945428082162925,-0.4163715753511207,0.1,0.3,-0.22457191783706762,0.07641083240815617,0.009528658242422744,0.028585974727268225,0.09528658242422743,0.01
1700,0.2944475997114131,-0.41665720086575875,0.1,0.3,-0.22552400288586116,0.0763109984645314,0.00952085048793553,0.028562551463806582,0.09520850487935528,0.01
1701,0.2943524692373719,-0.4169425922878823,0.1,0.3,-0.22647530762627288,0.07621132807021343,0.009513047404117216,0.02853914221235164,0.09513047404117214,0.01
1702,0.2942574167473039,-0.41722774975808635,0.1,0.3,-0.22742583252695306,0.07611182099331429,0.00950524900680172,0.028515747020405158,0.09505249006801719,0.01
1703,0.2941624421941867,-0.417512673417438,0.1,0.3,-0.2283755780581251,0.07601247700185593,0.00949745531172049,0.028492365935161464,0.09497455311720489,0.01
1704,0.2940675455308417,-0.41779736340747303,0.1,0.3,-0.2293245446915754,0.0759132958637739,0.009489666334502826,0.028468999003508473,0.09489666334502825,0.01
1705,0.2939727267099349,-0.4180818198701933,0.1,0.3,-0.230272732900643,0.07581427734691988,0.009481882090676162,0.02844564627202848,0.09481882090676161,0.01
1706,0.2938779856839782,-0.41836604294806334,0.1,0.3,-0.23122014316020964,0.07571542121906495,0.00947410259566637,0.02842230778699911,0.0947410259566637,0.01
1707,0.2937833224053302,-0.4186500327840073,0.1,0.3,-0.23216677594668944,0.07561672724790271,0.009466327864798087,0.02839898359439426,0.09466327864798087,0.01
1708,0.2936887368261973,-0.41893378952140614,0.1,0.3,-0.23311263173801894,0.07551819520105214,0.009458557913294988,0.028375673739884963,0.09458557913294988,0.01
1709,0.29359422889863446,-0.41921731330409456,0.1,0.3,-0.23405771101364695,0.07541982484606065,0.009450792756280116,0.028352378268840347,0.09450792756280116,0.01
1710,0.2934997985745467,-0.4195006042763578,0.1,0.3,-0.23500201425452455,0.07532161595040696,0.009443032408776161,0.028329097226328478,0.0944303240877616,0.01
1711,0.29340544580568967,-0.419783662582929,0.1,0.3,-0.23594554194309514,0.0752235682815043,0.009435276885705788,0.02830583065711736,0.09435276885705787,0.01
1712,0.29331117054367073,-0.42006648836898575,0.1,0.3,-0.23688829456328434,0.07512568160670316,0.00942752620189194,0.028282578605675818,0.09427526201891939,0.01
1713,0.2932169727399501,-0.4203490817801475,0.1,0.3,-0.23783027260049014,0.07502795569329414,0.009419780372058114,0.028259341116174338,0.09419780372058113,0.01
1714,0.29312285234584184,-0.4206314429624724,0.1,0.3,-0.23877147654157302,0.07493039030851124,0.009412039410828712,0.028236118232486132,0.09412039410828711,0.01
1715,0.29302880931251457,-0.4209135720624543,0.1,0.3,-0.23971190687484595,0.07483298521953424,0.0094043033327293,0.028212909998187898,0.094043033327293,0.01
1716,0.2929348435909927,-0.4211954692270199,0.1,0.3,-0.24065156409006463,0.0747357401934921,0.009396572152186963,0.02818971645656089,0.09396572152186963,0.01
1717,0.2928409551321574,-0.4214771346035258,0.1,0.3,-0.2415904486784177,0.07463865499746546,0.009388845883530575,0.028166537650591718,0.09388845883530574,0.01
1718,0.2927471438867475,-0.42175856833975556,0.1,0.3,-0.2425285611325168,0.0745417293984895,0.009381124540991097,0.028143373622973283,0.09381124540991095,0.01
1719,0.2926534098053605,-0.4220397705839166,0.1,0.3,-0.243465901946387,0.07444496316355705,0.00937340813870193,0.028120224416105784,0.09373408138701929,0.01
1720,0.2925597528384535,-0.4223207414846376,0.1,0.3,-0.24440247161545692,0.07434835605962112,0.009365696690699176,0.028097090072097524,0.09365696690699175,0.01
1721,0.29246617293634425,-0.42260148119096524,0.1,0.3,-0.24533827063654912,0.07425190785359785,0.009357990210921976,0.028073970632765923,0.09357990210921975,0.01
1722,0.29237267004921214,-0.42288198985236164,0.1,0.3,-0.24627329950787039,0.07415561831236932,0.009350288713212793,0.028050866139638378,0.09350288713212793,0.01
1723,0.29227924412709894,-0.4231622676187012,0.1,0.3,-0.24720755872900216,0.07405948720278603,0.009342592211317733,0.028027776633953196,0.09342592211317732,0.01
1724,0.29218589511991006,-0.42344231464026777,0.1,0.3,-0.24814104880089086,0.07396351429167013,0.009334900718886851,0.028004702156660555,0.09334900718886852,0.01
1725,0.2920926229774153,-0.42372213106775203,0.1,0.3,-0.2490737702258383,0.07386769934581773,0.00932721424947446,0.027981642748423376,0.0932721424947446,0.01
1726,0.2919994276492499,-0.4240017170522482,0.1,0.3,-0.25000572350749223,0.07377204213200186,0.009319532816539425,0.027958598449618274,0.09319532816539425,0.01
1727,0.29190630908491544,-0.42428107274525156,0.1,0.3,-0.2509369091508368,0.07367654241697505,0.00931185643344549,0.027935569300336468,0.0931185643344549,0.01
1728,0.2918132672337808,-0.42456019829865543,0.1,0.3,-0.25186732766218295,0.07358119996747209,0.009304185113461571,0.027912555340384716,0.09304185113461572,0.01
1729,0.2917203020450832,-0.4248390938647483,0.1,0.3,-0.25279697954915914,0.07348601455021266,0.009296518869762078,0.027889556609286235,0.09296518869762078,0.01
1730,0.2916274134679289,-0.42511775959621106,0.1,0.3,-0.25372586532070185,0.07339098593190405,0.009288857715427203,0.027866573146281607,0.09288857715427203,0.01
1731,0.2915346014512945,-0.42539619564611436,0.1,0.3,-0.25465398548704615,0.07329611387924367,0.009281201663443244,0.02784360499032973,0.09281201663443243,0.01
1732,0.2914418659440275,-0.42567440216791547,0.1,0.3,-0.25558134055971643,0.07320139815892189,0.009273550726702915,0.02782065218010874,0.09273550726702914,0.01
1733,0.29134920689484745,-0.42595237931545565,0.1,0.3,-0.256507931051517,0.07310683853762442,0.00926590491800564,0.027797714754016916,0.0926590491800564,0.01
1734,0.2912566242523469,-0.4262301272429574,0.1,0.3,-0.25743375747652275,0.07301243478203494,0.00925826425005786,0.02777479275017358,0.0925826425005786,0.01
1735,0.29116411796499214,-0.42650764610502157,0.1,0.3,-0.2583588203500701,0.07291818665883783,0.009250628735473365,0.027751886206420096,0.09250628735473365,0.01
1736,0.2910716879811244,-0.42678493605662476,0.1,0.3,-0.25928312018874744,0.07282409393472074,0.009242998386773586,0.02772899516032076,0.09242998386773586,0.01
1737,0.29097933424896055,-0.4270619972531164,0.1,0.3,-0.26020665751038624,0.07273015637637682,0.009235373216387892,0.027706119649163675,0.09235373216387892,0.01
1738,0.29088705671659404,-0.427338829850216,0.1,0.3,-0.26112943283405166,0.07263637375050758,0.009227753236653915,0.02768325970996174,0.09227753236653914,0.01
1739,0.29079485533199584,-0.42761543400401053,0.1,0.3,-0.26205144668003344,0.07254274582382528,0.009220138459817855,0.027660415379453563,0.09220138459817855,0.01
1740,0.2907027300430155,-0.4278918098709516,0.1,0.3,-0.26297269956983693,0.07244927236305547,0.009212528898034787,0.027637586694104356,0.09212528898034786,0.01
1741,0.29061068079738184,-0.42816795760785265,0.1,0.3,-0.26389319202617384,0.07235595313493945,0.009204924563368962,0.027614773690106884,0.09204924563368962,0.01
1742,0.29051870754270387,-0.4284438773718865,0.1,0.3,-0.26481292457295325,0.07226278790623672,0.009197325467794126,0.027591976403382373,0.09197325467794125,0.01
1743,0.29042681022647193,-0.4287195693205823,0.1,0.3,-0.2657318977352726,0.0721697764437274,0.00918973162319382,0.027569194869581457,0.0918973162319382,0.01
1744,0.2903349887960583,-0.4289950336118232,0.1,0.3,-0.2666501120394088,0.07207691851421487,0.009182143041361696,0.027546429124085087,0.09182143041361696,0.01
1745,0.29024324319871825,-0.42927027040384325,0.1,0.3,-0.267567568012809,0.07198421388452786,0.009174559734001806,0.027523679202005415,0.09174559734001805,0.01
1746,0.290151573381591,-0.4295452798552251,0.1,0.3,-0.2684842661840819,0.07189166232152322,0.009166981712728943,0.02750094513818683,0.09166981712728943,0.01
1747,0.2900599792917003,-0.4298200621248972,0.1,0.3,-0.2694002070829888,0.07179926359208802,0.009159408989068913,0.027478226967206736,0.09159408989068912,0.01
1748,0.28996846087595574,-0.43009461737213095,0.1,0.3,-0.2703153912404347,0.07170701746314219,0.009151841574458868,0.027455524723376607,0.09151841574458869,0.01
1749,0.28987701808115324,-0.4303689457565384,0.1,0.3,-0.27122981918845945,0.07161492370164059,0.009144279480247597,0.02743283844074279,0.09144279480247597,0.01
1750,0.2897856508539763,-0.43064304743806925,0.1,0.3,-0.27214349146022904,0.07152298207457558,0.009136722717695845,0.02741016815308753,0.09136722717695844,0.01
1751,0.2896943591409965,-0.43091692257700853,0.1,0.3,-0.2730564085900267,0.07143119234897939,0.00912917129797662,0.02738751389392986,0.0912917129797662,0.01
1752,0.2896031428886747,-0.4311905713339738,0.1,0.3,-0.2739685711132443,0.0713395542919262,0.009121625232175481,0.027364875696526444,0.09121625232175481,0.01
1753,0.2895120020433618,-0.4314639938699125,0.1,0.3,-0.2748799795663734,0.07124806767053464,0.009114084531290876,0.027342253593872625,0.09114084531290875,0.01
1754,0.28942093655129947,-0.43173719034609953,0.1,0.3,-0.2757906344869968,0.07115673225197004,0.009106549206234422,0.02731964761870326,0.09106549206234421,0.01
1755,0.28932994635862114,-0.43201016092413447,0.1,0.3,-0.27670053641377995,0.07106554780344668,0.009099019267831228,0.027297057803493677,0.09099019267831226,0.01
1756,0.28923903141135293,-0.4322829057659391,0.1,0.3,-0.27760968588646195,0.07097451409223009,0.009091494726820191,0.027274484180460568,0.0909149472682019,0.01
1757,0.2891481916554144,-0.4325554250337547,0.1,0.3,-0.2785180834458474,0.07088363088563918,0.009083975593854307,0.02725192678156292,0.09083975593854307,0.01
1758,0.28905742703661935,-0.43282771889013977,0.1,0.3,-0.27942572963379747,0.07079289795104869,0.009076461879500989,0.027229385638502964,0.09076461879500988,0.01
1759,0.2889667375006769,-0.433099787497967,0.1,0.3,-0.2803326249932217,0.07070231505589124,0.009068953594242346,0.02720686078272704,0.09068953594242346,0.01
1760,0.28887612299319215,-0.43337163102042126,0.1,0.3,-0.28123877006806924,0.07061188196765958,0.009061450748475518,0.027184352245426553,0.09061450748475518,0.01
1761,0.28878558345966704,-0.43364324962099665,0.1,0.3,-0.28214416540332055,0.07052159845390867,0.009053953352512951,0.027161860057538848,0.0905395335251295,0.01
1762,0.2886951188455012,-0.4339146434634941,0.1,0.3,-0.2830488115449788,0.07043146428225806,0.00904646141658273,0.027139384249748186,0.0904646141658273,0.01
1763,0.2886047290959929,-0.434185812712019,0.1,0.3,-0.2839527090400617,0.070341479220394,0.009038974950828877,0.027116924852486634,0.09038974950828878,0.01
1764,0.28851441415633977,-0.43445675753097834,0.1,0.3,-0.2848558584365929,0.07025164303607137,0.00903149396531165,0.027094481895934944,0.09031493965311649,0.01
1765,0.2884241739716397,-0.43472747808507856,0.1,0.3,-0.2857582602835937,0.07016195549711617,0.009024018470007845,0.02707205541002353,0.09024018470007844,0.01
1766,0.2883340084868916,-0.4349979745393229,0.1,0.3,-0.2866599151310748,0.07007241637142728,0.009016548474811108,0.027049645424433322,0.09016548474811108,0.01
1767,0.2882439176469963,-0.43526824705900885,0.1,0.3,-0.28756082353002804,0.06998302542697879,0.009009083989532238,0.027027251968596712,0.09009083989532238,0.01
1768,0.2881539013967573,-0.43553829580972586,0.1,0.3,-0.288460986032418,0.06989378243182207,0.009001625023899493,0.027004875071698478,0.09001625023899493,0.01
1769,0.2880639596808817,-0.4358081209573526,0.1,0.3,-0.2893604031911739,0.06980468715408769,0.008994171587558886,0.026982514762676657,0.08994171587558886,0.01
1770,0.287974092443981,-0.43607772266805483,0.1,0.3,-0.2902590755601813,0.06971573936198773,0.008986723690074498,0.02696017107022349,0.08986723690074497,0.01
1771,0.2878842996305717,-0.4363471011082827,0.1,0.3,-0.2911570036942742,0.06962693882381762,0.008979281340928773,0.026937844022786317,0.08979281340928773,0.01
1772,0.2877945811850765,-0.43661625644476837,0.1,0.3,-0.2920541881492265,0.06953828530795819,0.008971844549522828,0.02691553364856848,0.08971844549522827,0.01
1773,0.28770493705182476,-0.43688518884452365,0.1,0.3,-0.29295062948174416,0.06944977858287787,0.00896441332517675,0.02689323997553025,0.0896441332517675,0.01
1774,0.2876153671750535,-0.43715389847483754,0.1,0.3,-0.29384632824945717,0.06936141841713447,0.008956987677129906,0.02687096303138971,0.08956987677129905,0.01
1775,0.28752587149890807,-0.4374223855032738,0.1,0.3,-0.2947412850109113,0.06927320457937734,0.00894956761454123,0.02684870284362369,0.0894956761454123,0.01
1776,0.28743644996744316,-0.43769065009766844,0.1,0.3,-0.29563550032556024,0.06918513683834922,0.008942153146489547,0.02682645943946864,0.08942153146489547,0.01
1777,0.2873471025246234,-0.43795869242612767,0.1,0.3,-0.2965289747537576,0.06909721496288836,0.008934744281973855,0.026804232845921566,0.08934744281973855,0.01
1778,0.2872578291143243,-0.43822651265702506,0.1,0.3,-0.29742170885674896,0.06900943872193016,0.008927341029913632,0.026782023089740897,0.08927341029913632,0.01
1779,0.2871686296803328,-0.43849411095899954,0.1,0.3,-0.2983137031966639,0.0689218078845097,0.008919943399149154,0.02675983019744746,0.08919943399149154,0.01
1780,0.28707950416634836,-0.4387614875009528,0.1,0.3,-0.29920495833650806,0.06883432221976295,0.008912551398441756,0.02673765419532527,0.08912551398441756,0.01
1781,0.2869904525159836,-0.43902864245204704,0.1,0.3,-0.3000954748401555,0.06874698149692918,0.008905165036474177,0.026715495109422532,0.08905165036474177,0.01
1782,0.2869014746727651,-0.43929557598170255,0.1,0.3,-0.30098525327234055,0.06865978548535265,0.008897784321850828,0.02669335296555248,0.08897784321850827,0.01
1783,0.28681257058013415,-0.4395622882595955,0.1,0.3,-0.30187429419865036,0.06857273395448457,0.008890409263098106,0.02667122778929432,0.08890409263098106,0.01
1784,0.28672374018144753,-0.4398287794556554,0.1,0.3,-0.3027625981855168,0.06848582667388499,0.008883039868664698,0.026649119605994094,0.08883039868664698,0.01
1785,0.2866349834199783,-0.4400950497400631,0.1,0.3,-0.303650165800209,0.06839906341322452,0.00887567614692186,0.026627028440765577,0.0887567614692186,0.01
1786,0.28654630023891664,-0.440361099283248,0.1,0.3,-0.30453699761082537,0.06831244394228635,0.008868318106163734,0.0266049543184912,0.08868318106163733,0.01
1787,0.28645769058137055,-0.44062692825588623,0.1,0.3,-0.3054230941862861,0.06822596803096796,0.008860965754607637,0.026582897263822913,0.08860965754607637,0.01
1788,0.2863691543903666,-0.44089253682889806,0.1,0.3,-0.30630845609632557,0.06813963544928298,0.008853619100394368,0.026560857301183103,0.08853619100394368,0.01
1789,0.2862806916088507,-0.4411579251734457,0.1,0.3,-0.3071930839114844,0.06805344596736299,0.008846278151588489,0.02653883445476547,0.0884627815158849,0.01
1790,0.28619230217968894,-0.44142309346093106,0.1,0.3,-0.30807697820310226,0.06796739935545935,0.00883894291617864,0.026516828748535923,0.08838942916178641,0.01
1791,0.28610398604566817,-0.4416880418629934,0.1,0.3,-0.30896013954331003,0.06788149538394492,0.008831613402077828,0.02649484020623348,0.08831613402077827,0.01
1792,0.2860157431494969,-0.4419527705515071,0.1,0.3,-0.3098425685050224,0.06779573382331586,0.008824289617123714,0.02647286885137114,0.08824289617123714,0.01
1793,0.2859275734338061,-0.4422172796985795,0.1,0.3,-0.3107242656619303,0.0677101144441934,0.008816971569078928,0.026450914707236785,0.08816971569078928,0.01
1794,0.2858394768411498,-0.44248156947654843,0.1,0.3,-0.3116052315884934,0.06762463701732552,0.008809659265631348,0.026428977796894043,0.08809659265631348,0.01
1795,0.28575145331400587,-0.4427456400579803,0.1,0.3,-0.31248546685993284,0.06753930131358876,0.008802352714394402,0.02640705814318321,0.08802352714394403,0.01
1796,0.2856635027947768,-0.4430094916156675,0.1,0.3,-0.3133649720522236,0.0674541071039898,0.008795051922907363,0.026385155768722086,0.08795051922907363,0.01
1797,0.28557562522579044,-0.44327312432262655,0.1,0.3,-0.31424374774208713,0.06736905415966742,0.008787756898635644,0.026363270695906927,0.08787756898635643,0.01
1798,0.2854878205493007,-0.44353653835209567,0.1,0.3,-0.31512179450698424,0.06728414225189383,0.008780467648971082,0.026341402946913242,0.08780467648971081,0.01
1799,0.2854000887074884,-0.44379973387753263,0.1,0.3,-0.31599911292510746,0.06719937115207675,0.008773184181232248,0.026319552543696743,0.08773184181232248,0.01
1800,0.28531242964246173,-0.4440627110726126,0.1,0.3,-0.3168757035753739,0.06711474063176066,0.008765906502664724,0.026297719507994168,0.08765906502664723,0.01
1801,0.2852248432962573,-0.4443254701112258,0.1,0.3,-0.3177515670374181,0.06703025046262885,0.008758634620441408,0.026275903861324224,0.08758634620441408,0.01
1802,0.28513732961084065,-0.4445880111674757,0.1,0.3,-0.3186267038915844,0.06694590041650476,0.008751368541662799,0.02625410562498839,0.08751368541662798,0.01
1803,0.2850498885281071,-0.4448503344156764,0.1,0.3,-0.3195011147189201,0.06686169026535377,0.008744108273357285,0.026232324820071852,0.08744108273357284,0.01
1804,0.28496251998988226,-0.44511244003035083,0.1,0.3,-0.32037480010116826,0.06677761978128474,0.008736853822481445,0.02621056146744433,0.08736853822481444,0.01
1805,0.28487522393792303,-0.44537432818622846,0.1,0.3,-0.32124776062076027,0.06669368873655161,0.008729605195920326,0.026188815587760976,0.08729605195920326,0.01
1806,0.28478800031391815,-0.4456359990582431,0.1,0.3,-0.32211999686080905,0.06660989690355512,0.008722362400487751,0.026167087201463254,0.08722362400487751,0.01
1807,0.2847008490594889,-0.44589745282153087,0.1,0.3,-0.32299150940510174,0.0665262440548442,0.008715125442926594,0.026145376328779776,0.08715125442926593,0.01
1808,0.2846137701161898,-0.44615868965142813,0.1,0.3,-0.32386229883809264,0.0664427299631177,0.008707894329909071,0.02612368298972721,0.0870789432990907,0.01
1809,0.2845267634255095,-0.4464197097234692,0.1,0.3,-0.32473236574489633,0.06635935440122585,0.008700669068037034,0.026102007204111103,0.08700669068037034,0.01
1810,0.28443982892887104,-0.4466805132133845,0.1,0.3,-0.3256017107112806,0.0662761171421718,0.00869344966384226,0.026080348991526777,0.08693449663842259,0.01
1811,0.28435296656763315,-0.4469411002970981,0.1,0.3,-0.32647033432365924,0.06619301795911317,0.008686236123786727,0.02605870837136018,0.08686236123786727,0.01
1812,0.28426617628309053,-0.447201471150726,0.1,0.3,-0.32733823716908556,0.06611005662536364,0.008679028454262917,0.026037085362788752,0.08679028454262917,0.01
1813,0.2841794580164746,-0.4474616259505738,0.1,0.3,-0.328205419835245,0.06602723291439434,0.008671826661594094,0.02601547998478228,0.08671826661594094,0.01
1814,0.28409281170895423,-0.44772156487313486,0.1,0.3,-0.3290718829104484,0.06594454659983545,0.008664630752034592,0.02599389225610377,0.08664630752034591,0.01
1815,0.28400623730163654,-0.44798128809508797,0.1,0.3,-0.32993762698362544,0.0658619974554776,0.008657440731770103,0.025972322195310305,0.08657440731770102,0.01
1816,0.28391973473556736,-0.4482407957932955,0.1,0.3,-0.33080265264431724,0.0657795852552734,0.008650256606917952,0.025950769820753852,0.08650256606917951,0.01
1817,0.28383330395173206,-0.44850008814480136,0.1,0.3,-0.33166696048266997,0.06569730977333882,0.008643078383527396,0.025929235150582187,0.08643078383527396,0.01
1818,0.2837469448910563,-0.44875916532682875,0.1,0.3,-0.332530551089428,0.06561517078395479,0.008635906067579907,0.02590771820273972,0.08635906067579907,0.01
1819,0.2836606574944064,-0.44901802751677844,0.1,0.3,-0.3333934250559269,0.06553316806156852,0.008628739664989447,0.025886218994968336,0.08628739664989446,0.01
1820,0.2835744417025904,-0.4492766748922265,0.1,0.3,-0.3342555829740872,0.06545130138079486,0.008621579181602746,0.025864737544808235,0.08621579181602745,0.01
1821,0.2834882974563584,-0.44953510763092247,0.1,0.3,-0.33511702543640715,0.06536957051641792,0.008614424623199604,0.025843273869598813,0.08614424623199604,0.01
1822,0.28340222469640347,-0.44979332591078725,0.1,0.3,-0.33597775303595645,0.0652879752433923,0.008607275995493163,0.025821827986479483,0.08607275995493162,0.01
1823,0.28331622336336215,-0.45005132990991115,0.1,0.3,-0.3368377663663695,0.06520651533684463,0.00860013330413019,0.025800399912390568,0.08600133304130189,0.01
1824,0.28323029339781525,-0.45030911980655186,0.1,0.3,-0.33769706602183863,0.06512519057207468,0.008592996554691342,0.025778989664074024,0.08592996554691341,0.01
1825,0.28314443474028833,-0.4505666957791326,0.1,0.3,-0.3385556525971078,0.06504400072455704,0.008585865752691482,0.02575759725807444,0.08585865752691481,0.01
1826,0.2830586473312525,-0.45082405800624,0.1,0.3,-0.33941352668746577,0.06496294556994238,0.008578740903579926,0.025736222710739772,0.08578740903579925,0.01
1827,0.2829729311111251,-0.4510812066666222,0.1,0.3,-0.34027068888873985,0.06488202488405867,0.008571622012740738,0.02571486603822221,0.08571622012740737,0.01
1828,0.28288728602027013,-0.45133814193918703,0.1,0.3,-0.34112713979728915,0.06480123844291266,0.008564509085493005,0.02569352725647901,0.08564509085493004,0.01
1829,0.28280171199899923,-0.45159486400299975,0.1,0.3,-0.34198288000999827,0.06472058602269118,0.00855740212709112,0.025672206381273353,0.08557402127091118,0.01
1830,0.282716208987572,-0.4518513730372815,0.1,0.3,-0.3428379101242708,0.06464006739976233,0.008550301142725043,0.02565090342817513,0.08550301142725043,0.01
1831,0.2826307769261968,-0.4521076692214071,0.1,0.3,-0.34369223073802285,0.064559682350677,0.008543206137520612,0.025629618412561835,0.08543206137520612,0.01
1832,0.2825454157550314,-0.4523637527349033,0.1,0.3,-0.34454584244967684,0.06447943065216995,0.008536117116539779,0.02560835134961934,0.08536117116539779,0.01
1833,0.2824601254141836,-0.45261962375744674,0.1,0.3,-0.34539874585815494,0.06439931208116126,0.008529034084780921,0.02558710225434276,0.0852903408478092,0.01
1834,0.2823749058437118,-0.4528752824688621,0.1,0.3,-0.34625094156287284,0.06431932641475746,0.008521957047179089,0.02556587114153727,0.08521957047179089,0.01
1835,0.28228975698362574,-0.4531307290491203,0.1,0.3,-0.3471024301637335,0.06423947343025292,0.008514886008606304,0.02554465802581891,0.08514886008606304,0.01
1836,0.282204678773887,-0.45338596367833645,0.1,0.3,-0.3479532122611207,0.06415975290513096,0.008507820973871814,0.025523462921615444,0.08507820973871814,0.01
1837,0.2821196711544098,-0.4536409865367681,0.1,0.3,-0.3488032884558929,0.06408016461706523,0.008500761947722384,0.02550228584316715,0.08500761947722384,0.01
1838,0.28203473406506135,-0.4538957978048134,0.1,0.3,-0.34965265934937717,0.06400070834392078,0.00849370893484255,0.025481126804527646,0.08493708934842549,0.01
1839,0.2819498674456628,-0.454150397663009,0.1,0.3,-0.35050132554336266,0.06392138386375544,0.008486661939854905,0.025459985819564712,0.08486661939854905,0.01
1840,0.2818650712359896,-0.45440478629202863,0.1,0.3,-0.3513492876400947,0.06384219095482101,0.008479620967320389,0.02543886290196116,0.08479620967320388,0.01
1841,0.2817803453757722,-0.4546589638726808,0.1,0.3,-0.35219654624226854,0.06376312939556415,0.008472586021738502,0.02541775806521551,0.08472586021738503,0.01
